as_of,ticker,momentum,rev_growth,margin,margin_chg,leverage,rev_asof_end,rev_filed,fwd_63,fwd_126,z_growth,z_margin,z_mchg,z_lowlev,z_mom,fundamental,combined
2025-05-06,SNAP,-0.3125,0.1409841032564345,-0.14219746379336526,0.13671074722245116,2.28347037534585,2025-03-31,2025-04-30,-0.06937799043062187,-0.10645933014354059,0.21744754066486316,-1.411938459637726,0.5044386359403461,0.1596065978174384,-1.3523299164439253,-0.13261142130376957,-0.7424706688738474
2025-05-06,CSCO,0.08124885886434163,0.09381596434993345,0.22250017868629834,-0.019545009336530195,1.6658247309466285,2025-01-25,2025-02-18,0.16869300911854102,0.22120905099628496,-0.006778824489644966,0.36776155795556054,0.08203190048064697,0.3159638336530872,0.32565950090380336,0.18974461689991245,0.25770205890185793
2025-05-06,PODD,0.1180840495832074,0.2569909868269009,0.1619783048354477,0.03533166744233468,1.5484483327830967,2024-09-30,2024-11-08,0.07119403561633253,0.23718468729478115,0.7689172920466114,0.07241887565910513,0.2303802135380773,0.3456777146390785,0.482635346854222,0.35434852397071803,0.41849193541247
2025-05-06,MMM,0.07433642095430848,-0.25602898912907657,0.20927107826671146,0.021716411266836405,7.936379928315413,2025-03-31,2025-04-22,0.09274018258223427,0.16352702506883054,-1.6698603898179434,0.30320443581623935,0.1935740437035032,-1.2714296608304956,0.2962016436935934,-0.6111278927821742,-0.15746312454429037
2025-05-06,MOD,-0.23384563131527547,0.09868186676166735,0.0961413748378729,-0.013762437060951468,1.1303941059525202,2024-12-31,2025-02-05,0.5137980715948132,0.6196387010971958,0.016352544190014116,-0.2488609238984298,0.0976639484210054,0.45150830525259933,-1.0171386001775182,0.07916596849129726,-0.46898631584311046
2025-05-06,CARR,-0.03479097909790985,-0.15593659010029115,0.12054426983518589,0.03966429571677761,1.5670516974221722,2025-03-31,2025-05-01,-0.05812793845277098,-0.18008263285368287,-1.1940443976222908,-0.1297764341804388,0.2420926227681143,0.3409682656231499,-0.16885271343759212,-0.18518998585286633,-0.17702134964522923
2025-05-06,ORLY,0.20249492689525983,0.038316069448872,0.20546246858414957,-0.007990038683810985,,2024-09-30,2024-11-08,0.12977726815443025,0.015003840204234065,-0.2706124204004437,0.2846186761908825,0.11326849322598607,,0.8423584435691789,0.042424916338808294,0.4423916799539936
2025-05-06,HUBS,0.13936804917175882,0.20117046328895527,-0.01438061521140893,0.022282900805787514,0.9891321321856368,2024-09-30,2024-11-06,-0.22067361693376153,-0.2533103415544763,0.5035595021464017,-0.788200817344876,0.1951054368636015,0.4872688290208224,0.5733386600560194,0.09943323767148739,0.3363859488637534
2025-05-06,LPLA,0.17343539584662282,0.23232435359737202,,,3.5442554123691994,2024-09-30,2024-11-04,0.1438149311427881,0.13097970524281233,0.6516578529871161,,,-0.1595616261626182,0.7185191371814986,0.24604811341224894,0.4822836252968738
2025-05-06,CAH,0.3978068558791006,-0.0006009724827448215,0.013302234046430264,0.006618691586813793,,2025-03-31,2025-05-01,0.03236864658184446,0.28775792735183603,-0.45561498902392833,-0.6531103709788676,0.15276032507089232,,1.674694442870625,-0.31865501164396787,0.6780197156133285
2025-05-06,SPGI,0.04465400949288023,0.081924949871097,0.4177918983320095,0.021057438291906427,0.6641694884780198,2025-03-31,2025-04-29,0.12106175644168093,-0.0051812438970926245,-0.06330594250620164,1.3207720422738851,0.19179263974613112,0.5695332490498676,0.16970788709632678,0.5046979971409206,0.33720294211862367
2025-05-06,PLD,-0.07472994510359476,0.09355107606429658,0.410537630890817,0.04237486457071721,0.7091814403631683,2025-03-31,2025-04-29,0.011770334928229653,0.1866028708133971,-0.008038041809584154,1.2853717040514174,0.24942011307020234,0.5581384558700747,-0.3390555236518038,0.5212230577955276,0.09108376707186189
2025-05-06,COR,0.275035075412136,0.127804358896211,0.008667069348188535,-0.0027217574400980916,,2024-12-31,2025-02-05,-0.024173859220797178,0.18472542209690168,0.15479410043868472,-0.6757296636041786,0.12751025641376554,,1.1514935656244467,-0.1311417689172428,0.510175898353602
2025-05-06,MET,-0.025503698036215217,0.05892547660311953,,-7.105268233739048,24.02651584039574,2025-03-31,2025-05-01,-0.006150222454854748,0.03978016226118797,-0.17264009074489917,,-5.491150335027708,-4.693078125039705,-0.12927428930601462,-3.4522895169374372,-1.790781903121726
2025-05-06,AIG,0.08763837638376382,-0.4607250755287009,0.16290726817042606,-0.14747594060680402,2.906157225266105,2025-03-31,2025-05-02,-0.0420453168544771,-0.022052586938083207,-2.235384553090869,0.07695215438381388,-0.2638042353022778,0.0019731788374641904,0.3528888948135956,-0.6050658637929671,-0.12608848448968576
2025-05-06,BX,-0.20119225037257826,-0.10802293382446249,,,3.182545010604002,2025-03-31,2025-05-02,0.26380597014925367,0.06604477611940296,-0.9662740162365032,,,-0.0679944968452572,-0.8779838409218288,-0.5171342565408802,-0.6975590487313545
2025-05-06,WEC,0.14895844237412326,-0.047971799325636,0.20590287094177623,-0.03523333014129315,,2024-09-30,2024-11-01,-0.0002733236151604146,0.019223760932944645,-0.6808048855004484,0.2867678101372583,0.03962160775339641,,0.6142088186342198,-0.11813848920326454,0.24803516471547765
2025-05-06,QUBT,10.156587862188262,1.0025775750966592,,98.18611486012288,0.43129176880703163,2024-09-30,2024-11-06,1.2838983050847461,0.9364406779661019,3.9503817506496364,,1.477775359508694,0.6284863346348595,3.3864277457178016,2.0188811482643967,2.702654446991099
2025-05-06,CL,-0.028919005442321954,-0.03040473840078972,0.21909997963754835,0.012387245185425944,43.84022038567493,2025-03-31,2025-04-25,-0.07021978021978026,-0.15879120879120878,-0.5972951624343307,0.35116881481157797,0.1683544762725749,-4.693078125039705,-0.14382887036807904,-1.1927124990974707,-0.6682706847327748
2025-05-06,PPG,-0.12810216046903866,-0.14544189283228948,0.16476655808903365,0.01375751146412063,2.0280063519561136,2025-03-31,2025-04-30,-0.02652910832719224,-0.12564480471628592,-1.144155046964094,0.08602536439514942,0.1720587219160015,0.2242774150002027,-0.5665051036249972,-0.1654483864131851,-0.36597674501909117
2025-05-06,TTWO,0.43358891911946573,-0.004757373929590858,-0.09714663921164877,-0.0023651124605692103,1.2238025921184166,2024-12-31,2025-02-07,-0.019970669427191168,0.08881124913733607,-0.47537355508473117,-1.1920934593916832,0.12847437603942566,0.4278619105391739,1.8271823094294615,-0.2777826819744537,0.7746998137275038
2025-05-06,PEG,-0.10860082764791401,0.16739130434782612,0.24736188702669148,-0.0008265187704099564,,2025-03-31,2025-04-30,0.07741530740276037,0.02659974905897111,0.34298123463494257,0.48908502599323533,0.1326336617654126,,-0.4833987545871777,0.3215666407978635,-0.08091605689465708
2025-05-06,VRSN,0.6015607328658676,0.04683840749414525,0.674123788217748,0.00043136042695957055,,2025-03-31,2025-04-24,-0.03530824094343621,-0.15196666902054945,-0.23009920688787458,2.244203863058461,0.13603409101720126,,2.543006417954113,0.7167129157292625,1.6298596668416878
2025-05-06,MRNA,-0.550588668138337,-0.3532934131736527,,-2.141383898868928,0.26207033578382677,2025-03-31,2025-05-01,0.09332787556283262,-0.027834629553827206,-2.1322328464797033,,-5.491150335027708,0.6713248064213677,-1.64924925761727,-2.3173527916953476,-1.9833010246563088
2025-05-06,GH,0.9163619744058502,0.2076075279985281,-0.5457337900732783,0.04588831437146956,,2025-03-31,2025-04-30,0.06343906510851438,1.340567612687813,0.5341598110742772,-3.2961498631107444,0.25891803425544285,,3.3864277457178016,-0.8343573392603414,1.27603520322873
2025-05-06,PINS,-0.15099087763447627,0.17710884260150972,-0.0065852379802153445,-3.521131627403414e-05,0.12449733264802615,2024-09-30,2024-11-07,0.44868469803630995,0.21934049648017773,0.38917615203867,-0.7501598996653077,0.1347728059851669,0.7061514658351905,-0.6640470375649301,0.11998513104842992,-0.2720309532582501
2025-05-06,VICI,-0.006926952141057985,0.03439164838814435,,,0.6953768078965562,2025-03-31,2025-04-30,0.04660748256182612,-0.040900443880786286,-0.2892682056441027,,,0.5616331039644622,-0.05010813474054516,0.13618244916017974,0.043037157209817295
2025-05-06,DLR,-0.06508444145205627,0.05746490046523922,0.13906284077500095,0.026853258483691897,1.0284945273666417,2025-03-31,2025-05-01,0.01716377603072683,0.009842165276360948,-0.17958333010139566,-0.03940705092008726,0.20746050082489653,0.47730422332468914,-0.2979505078837538,0.11644358578202568,-0.09075346105086407
2025-05-06,NTAP,-0.19989593270314798,0.02179327521793284,0.2205971968312005,-0.007298195447753425,8.034170854271357,2025-01-24,2025-02-27,0.11998699327986118,0.2284847171038369,-0.3491579424093423,0.35847513422665966,0.11513875547570125,-1.2961854718864496,-0.8724594888332954,-0.29293238114835773,-0.5826959349908265
2025-05-06,CORZ,-0.32355154251316776,-0.15544179125628854,-0.43227342324391216,-0.32559872615612073,,2024-09-30,2024-11-06,0.5695216907675194,1.4182424916573968,-1.1916922389650817,-2.827489672492948,-0.7453241870262596,,-1.399426869146087,-1.588168699494763,-1.4937977843204249
2025-05-06,ETN,-0.10094094939381137,0.07302709069493529,,,,2025-03-31,2025-05-02,0.20143571165006202,0.267049075844487,-0.10560429616145771,,,,-0.45075562595531915,-0.10560429616145771,-0.27817996105838844
2025-05-06,BBY,-0.26263408161008517,-0.03187781877818774,0.037056643726839596,0.0007712808732110582,,2024-11-02,2024-12-06,0.011247750449909999,0.19031193761247756,-0.6042978440380957,-0.5371904460824515,0.13695299915331782,,-1.1398226762047072,-0.33484509698907644,-0.7373338865968918
2025-05-06,SWKS,-0.24628910710207808,-0.11069496462754891,0.16948993916705662,-0.04549133424118307,0.30159201337353725,2024-12-27,2025-02-05,0.02287532192092101,0.09059233449477344,-0.978976229392392,0.10907514703290265,0.011891109245131037,0.6613198783213313,-1.0701673778240113,-0.049172523698256754,-0.559669950761134
2025-05-06,AXON,0.4207083825265643,0.31593975836615473,0.044244259325266315,-0.08900735273563296,0.9223505100605113,2024-09-30,2024-11-08,0.43542141040769855,0.1736167666661128,1.049146045586612,-0.5021153643791549,-0.10574589637460163,0.5041746227146516,1.7722909653504293,0.23636485188687675,1.004327908618653
2025-05-06,FIVE,-0.14516299187678028,0.039730559691897316,0.1774150990196889,-0.023253792301169612,1.3997728286974647,2025-02-01,2025-03-20,0.6725903986177959,0.9297790941626558,-0.2638882626725167,0.1477493951943664,0.072005934467481,0.38331497649966007,-0.6392110782808053,0.0847955108722477,-0.2772077837042788
2025-05-06,DUOL,0.6744035225449703,0.37713439926471026,0.10225228934355539,0.004140050231155129,0.5698200768382213,2025-03-31,2025-05-02,-0.29954133115890325,-0.46582407501783707,1.3400511398668384,-0.2190400712619046,0.14605980518941217,0.5934178394140852,2.853431267347092,0.46512217830210784,1.6592767228246
2025-05-06,CMI,-0.09313636087300148,-0.02725217184338924,0.13873256667482262,0.028890843480725265,1.882094470889784,2025-03-31,2025-05-05,0.27934571294496235,0.437085204799893,-0.5823085940332582,-0.04101876636168285,0.21296871150316132,0.2612150646153029,-0.41749580399051556,-0.03728589606911921,-0.22739085002981738
2025-05-06,AAPL,-0.12128723828073129,0.05075314314678292,0.31029058610094484,0.002862732476271279,3.958874782921133,2025-03-29,2025-05-02,0.07425318623746913,0.36033449196514056,-0.21148946382229175,0.7961728538390553,0.14260682761682886,-0.2645226815691941,-0.5374628167596838,0.11569188401609959,-0.2108854663717921
2025-05-06,MCHP,-0.35614011176230065,-0.4189273375998188,0.030116959064327486,-0.2697074731721793,,2024-12-31,2025-02-06,0.40071972904318365,0.2595258255715496,-2.235384553090869,-0.5710556414590664,-0.5942331665505607,,-1.538305428652944,-1.1335577870334987,-1.3359316078432215
2025-05-06,ENTG,-0.20704803743672995,-0.0906794229931358,0.16867897991070877,0.036888999961618485,,2024-09-28,2024-11-04,-0.1300734674214139,0.041310369745874986,-0.8838269983366677,0.10511772029173526,0.23459015600664546,,-0.902938703653948,-0.18137304067942897,-0.5421558721666885
2025-05-06,RBLX,0.36832946635730845,0.29190939722950215,-0.24604644288533598,0.13125044966427094,23.0317135895612,2025-03-31,2025-05-01,0.8954359191747916,0.4713861805849937,0.9349112961150972,-1.918714507490383,0.489677794375326,-4.693078125039705,1.5490744021897058,-1.2968008855099162,0.1261367583398948
2025-05-06,DAL,-0.21688220901782584,0.02123945301134711,0.040527065527065524,-0.0041339760789862665,,2025-03-31,2025-04-09,0.20776612363311742,0.24191028788216906,-0.3517906844085703,-0.5202550206244637,0.12369260080769559,,-0.9448477415342229,-0.24945103474177946,-0.5971493881380012
2025-05-06,MPC,-0.006324328040145599,-0.03635418577631011,0.021797759939080497,-0.032748806440177136,3.5720907538424007,2025-03-31,2025-05-06,0.12376340366655136,0.27139398132134196,-0.6255774519335058,-0.6116527748238364,0.04633802940000961,-0.16660815371568558,-0.04754000827819505,-0.33937508776825454,-0.1934575480232248
2025-05-06,ALL,0.08331546214883123,0.07818336719313201,0.05190858254315585,0.0018397706944108458,4.221673090002267,2025-03-31,2025-04-30,0.034395724042363574,-0.03365337028605375,-0.08109255659051369,-0.46471398148845194,0.13984145143939122,-0.3310501755296873,0.3344664811988862,-0.18425381554231543,0.0751063328282854
2025-05-06,D,-0.08147152696119608,0.15919409761634506,0.29938800489596085,0.06300889025350909,2.6980814909556003,2025-03-31,2025-05-01,0.11503291880029254,0.08485735186539878,0.3040136197908739,0.7429689893161191,0.30520014716302457,0.05464763215269658,-0.367785265360429,0.3517075971056785,-0.008038834127375244
2025-05-06,AVGO,0.17859456912293092,0.24705292199648854,0.41968356127648165,0.24553424265763707,1.3693991889839372,2025-02-02,2025-03-12,0.5076715478034886,0.7589084911789694,0.7216740425724184,1.330003230478633,0.79862157332697,0.39100407524250713,0.7405053295602576,0.8103257304051321,0.7754155299826948
2025-05-06,CIEN,0.14407179971658013,0.03329546144439344,0.07522709044448175,-0.006326601390126987,0.9950396992316474,2025-02-01,2025-03-12,0.29796311588219115,1.5167905312413983,-0.29447922349694444,-0.35092122801718967,0.11776526910381908,0.48577332611846413,0.5933840353208988,-0.010465464072962699,0.29145928562396806
2025-05-06,WELL,0.11580664294187426,0.37070178508153506,,,0.5510430780511179,2025-03-31,2025-04-29,0.12265780730897013,0.22491694352159475,1.3094719877066519,,,0.5981712439823252,0.47293001271261614,0.9538216158444885,0.7133758142785523
2025-05-06,JCI,0.1755129053606883,-0.1096160157531999,0.3549576115001843,0.028078714224175072,0.45459119496855344,2024-12-31,2025-02-05,0.17858349284990438,0.2503096498142101,-0.9738471573134112,1.0141449398343714,0.21077327963181655,0.6225880758124956,0.7273725951676262,0.2184147844913181,0.47289368982947216
2025-05-06,WDC,-0.3218496401776145,-0.3364188602834828,0.33129904097646035,0.2523288355960727,2.1174425342862664,2025-03-28,2025-05-02,0.6658387897945361,2.435990065477535,-2.0520151455932942,0.8986927035900655,0.8169894202793399,0.20163661055247134,-1.3921740884862155,-0.03367410279285442,-0.712924095639535
2025-05-06,BDX,-0.2929919945203133,0.04499504459861248,0.1035660091047041,-0.04192457563265964,,2025-03-31,2025-05-01,0.04396003633060852,0.08410535876475933,-0.2388621254873412,-0.21262920700149368,0.021533140317634026,,-1.2691951313860372,-0.14331939739040028,-0.7062572643882188
2025-05-06,LHX,-0.1263991594940801,-0.015160237958165457,0.10229929851909587,0.029760438415468937,1.1561340233129476,2025-03-28,2025-04-24,0.2807252879411628,0.34659327443452526,-0.5248263518751165,-0.21881066964042,0.21531949054417998,0.4449922351311478,-0.5592476410333459,-0.020831323960052203,-0.29003948249669903
2025-05-06,DD,-0.2162893819385311,0.04605936540429889,,,0.556757466935272,2025-03-31,2025-05-02,0.08855997786000547,0.3664762801007173,-0.2338025918455657,,,0.5967246442070037,-0.9423213657924802,0.18146102618071897,-0.3804301698058806
2025-05-06,SMCI,0.13156990724836826,0.5492714173609057,0.06492188570476519,-0.03643464992871588,0.559427742174279,2024-12-31,2025-02-25,0.4204614450516091,0.4389799635701275,2.158350499796129,-0.40120993548422157,0.036374075753147626,0.5960486629885209,0.5401063107352732,0.597390825763394,0.5687485682493336
2025-05-06,U,0.06175298804780893,-0.17951342312710172,-0.2847506365939035,-0.05065350497191931,1.0374805174209438,2024-09-30,2024-11-07,0.49718574108818014,0.6824577861163226,-1.3061231799108126,-2.1075883750474307,-0.002063805020269651,0.47502941643682717,0.24257642859605297,-0.7351864858854213,-0.24630502864468418
2025-05-06,EFX,-0.01071617236434974,0.037858068230891107,0.16352288488210817,0.0017983994927314728,1.3535493455392276,2025-03-31,2025-04-22,-0.082386146921962,-0.2048973987336944,-0.27278965169947295,0.07995632261797644,0.13972961252460006,0.39501646929387807,-0.06625617248476165,0.08547818818424541,0.009611007849741879
2025-05-06,HIG,0.14614270191959444,0.03977272727272729,1.7923497267759563,0.10769063586686545,3.886428401804797,2025-03-31,2025-04-24,0.017617317111707997,0.01074419339548105,-0.2636878077977631,2.244203863058461,0.42598846699720827,-0.24618285192680356,0.6022093357701309,0.5400804175827757,0.5711448766764533
2025-05-06,ADI,-0.12330240688449656,-0.035630937826341635,0.20275597212581514,-0.030444595867868157,,2025-02-01,2025-02-19,0.12827198364008185,0.1726993865030675,-0.6221392993439295,0.2714111551283285,0.05256700993227798,,-0.5460506044196717,-0.0993870447611077,-0.3227188245903897
2025-05-06,TYL,-0.0873858551164981,0.10306445285434629,0.15778224058460805,0.027057494849683894,0.4781017700324309,2025-03-31,2025-04-25,0.10691732860477332,-0.15010765918179014,0.03718633946622874,0.05194236374565531,0.20801261371033936,0.616636364563127,-0.39298960521284665,0.2284444203713376,-0.08227259242075452
2025-05-06,CVX,-0.08883214621690627,-0.05770193752166708,,,0.6813442928609882,2024-09-30,2024-11-07,0.12669616519174043,0.13119469026548658,-0.727059700100445,,,0.5651854406200826,-0.3991530799918942,-0.08093712974018119,-0.2400451048660377
2025-05-06,PANW,0.04731773651930182,0.14292947192547212,0.10649419686364844,0.07935633042650603,2.2863865229871534,2025-01-31,2025-02-14,-0.08373522709205583,0.13689119720175946,0.22669537099390005,-0.19833984727139808,0.34939223959318,0.15886837390439457,0.181059553673673,0.13415403430501913,0.15760679398934607
2025-05-06,WING,-0.07243908373596575,0.17357276612090078,0.22362560931417816,-0.06952407961982923,,2025-03-29,2025-04-30,0.25894697395540556,-0.11066142027356207,0.37236646663371953,0.37325358388317376,-0.05307669573744065,,-0.3292928512149127,0.2308477849264842,-0.04922253314421425
2025-05-06,PGR,0.16814232178890576,0.18364506307090034,0.03954137880346906,0.004053485516532708,2.8477930510464877,2025-03-31,2025-05-05,-0.12740604949587542,-0.2611224705633506,0.4202478243937129,-0.5250651056784792,0.14582579449236718,0.016748092310198345,0.6959623168780599,0.014439151379449806,0.35520073412875486
2025-05-06,LII,-0.05956154471679653,0.024352974883010248,0.145068058922245,-0.014229047371327713,3.0532551319648094,2025-03-31,2025-04-23,0.04985176819368964,-0.13150278816968997,-0.3369897253650948,-0.010101989418633408,0.0964025591302789,-0.03526471362916411,-0.2744142815144907,-0.07148846732065335,-0.17295137441757202
2025-05-06,ISRG,0.0528342330898699,0.19189675235375003,0.2565456643294577,0.008264695324908866,0.11765771874853856,2025-03-31,2025-04-23,-0.10632281416129408,0.015759906496248588,0.4594744366190848,0.5339012428357044,0.15720997275667697,0.7074828118510523,0.2045685052753269,0.4645171160156296,0.33454281064547825
2025-05-06,WAT,0.049240196836990435,0.03904597551343425,0.22932424569861193,0.019151815932218846,1.3397793616684086,2025-03-29,2025-05-06,-0.18081529113326633,0.08353489469647801,-0.26714261668218703,0.40106254695921023,0.1866411641288421,0.39850234608272345,0.18925225822564695,0.17976586012214718,0.18450905917389707
2025-05-06,RMBS,0.049142618151401196,0.413952541337564,0.3788700619209907,0.12324314775211115,0.18927487224497924,2025-03-31,2025-04-29,0.4263504086107235,0.9996013553916681,1.5150760265833336,1.1308360929365766,0.4680316269953812,0.6897530064152011,0.18883641955566402,0.9509241882326231,0.5698803038941436
2025-05-06,LNG,0.22510189152471538,-0.08496894409937883,0.447189790931306,-0.23728225875813497,5.930514125285137,2024-09-30,2024-10-31,0.006184423782308324,-0.11818647103983626,-0.8566807094365096,1.46423178503625,-0.5065779705511274,-0.7636439502647964,0.9386996685723231,-0.16566771130404584,0.38651597863413867
2025-05-06,SOFI,0.1396598030438676,0.21428262505514284,,,4.652348112169863,2025-03-31,2025-05-06,0.6857816182246661,1.3071484681853889,0.5658916704343672,,,-0.4400757254064006,0.5745819904145651,0.06290797251398328,0.3187449814642742
2025-05-06,MRK,-0.22752150117279113,-0.015594294770206019,,,,2025-03-31,2025-05-02,0.005060728744939125,0.06098178137651811,-0.5268897570356919,,,,-0.9901878593331502,-0.5268897570356919,-0.7585388081844211
2025-05-06,PL,0.5837104072398189,0.1062838569880824,-0.36901380863774363,0.4951609837060628,0.43624769423911025,2024-10-31,2024-12-09,0.8057142857142858,2.6285714285714286,0.05249063816459339,-2.518786999061708,1.4734384190660745,0.6272317401783227,2.466935956231098,-0.09140655041317935,1.1877647029089595
2025-05-06,GRMN,-0.0565162591378876,0.11106294000864181,0.216809469617269,0.0008284208849209107,,2025-03-29,2025-04-30,0.22945388479213435,0.09784118841509026,0.0752092876452488,0.3399912796466335,0.13710746594764278,,-0.26143657539757886,0.18410267774650838,-0.038666948825535244
2025-05-06,MDT,-0.07764705882352951,0.025095809123500956,0.1985045827303425,0.015169188985751064,0.8171786097556037,2025-01-24,2025-02-25,0.08551992225461613,0.09839650145772616,-0.33345846410444363,0.25066466022237227,0.17587491471788821,0.5307989303065122,-0.3514870160639172,0.15597001028558224,-0.09775850288916747
2025-05-06,AON,-0.024368304849129108,0.16191646191646192,0.3089448086276168,-0.05100605132324315,6.143632210165619,2025-03-31,2025-04-25,0.016064593635627178,-0.03833151733579199,0.3169551066884514,0.7896055500948528,-0.0030168448099091453,-0.8175948765939408,-0.12443572861036167,0.07148723384486358,-0.026474247382749047
2025-05-06,T,0.24933451641526183,0.019914746236845637,0.18787957944230393,-0.006838683512271793,2.328021492098984,2025-03-31,2025-04-29,-0.023792613636363646,-0.1321022727272727,-0.3580880324029615,0.19881535730370758,0.1163809557046464,0.148328465231096,1.0419687630864571,0.026359186459122122,0.5341639747727897
2025-05-06,UUUU,-0.23421926910298996,-0.6316555929735141,,-2.3116423122332797,0.15212753460630474,2024-09-30,2024-10-31,1.0997830802603037,2.6898047722342735,-2.235384553090869,,-5.491150335027708,0.6991568694303549,-1.0187308848015661,-2.342459339562741,-1.6805951121821536
2025-05-06,USB,-0.15172842061684966,0.03618763961280713,,,10.24911807774228,2025-03-31,2025-05-06,0.08443142996583708,0.13299170326988774,-0.2807304809534212,,,-1.856900225603565,-0.6671901306594247,-1.068815353278493,-0.8680027419689589
2025-05-06,FFIV,0.13229006328031478,0.07304426186681234,0.21733278805344655,0.011918275186420024,0.4914773335908233,2025-03-31,2025-05-06,0.21301261234045787,-0.08851295219394306,-0.10552266840287546,0.34254503849119206,0.1670867080272888,0.6132503354302437,0.5431753080751784,0.25433985338646226,0.39875758073082035
2025-05-06,FTI,0.0921693518171598,0.09382957884427023,0.12450752148997135,-0.0028186293425457865,2.232034124580769,2025-03-31,2025-04-24,0.22024013722126945,0.4360205831903945,-0.006714104349115232,-0.1104360321098616,0.12724838225967472,0.1726277047649344,0.3721979763673289,0.04568148764140807,0.20893973200436847
2025-05-06,APLD,-0.22928994082840237,0.2208406385531052,-0.3579486404262958,0.9298155009412413,2.660255846281079,2025-02-28,2025-04-14,1.838771593090211,4.961612284069098,0.5970669417800769,-2.4647897208597125,1.477775359508694,0.06422320885859632,-0.9977241936247401,-0.08143105267808631,-0.5395776231514132
2025-05-06,RCL,0.09323964138599461,0.07269313304721026,0.23630907726931732,0.0351288197585877,3.6821608040201004,2025-03-31,2025-04-29,0.391994325989627,0.14091936699321783,-0.10719185316923725,0.43514805621764674,0.22983185468222433,-0.19447242985871016,0.37675909325585105,0.0908289069679809,0.23379400011191598
2025-05-06,CB,0.023226171930321504,0.03559795253606324,0.11690256871115105,0.009022934772885197,2.7538112771201657,2025-03-31,2025-04-28,-0.06702422145328724,-0.011591695501730226,-0.28353371620633144,-0.1475476912427207,0.15925972411924869,0.040539615043826624,0.07839159790040683,-0.057820517071494215,0.010285540414456305
2025-05-06,MTZ,0.1766620554967857,0.059872735684067147,,,2.0478435108747544,2025-03-31,2025-05-01,0.2663208852005534,0.3520746887966806,-0.16813704132415536,,,0.2192556304810742,0.7322697821026606,0.025559294578459416,0.37891453834056
2025-05-06,CRM,-0.06181144249579573,0.08302752293577975,0.20044472681067343,0.028311699287737663,0.6825723767021399,2024-10-31,2024-12-04,-0.08849136669593216,-0.06921275973075802,-0.05806456651930626,0.2601324331161634,0.21140310897236436,0.5648745507165949,-0.2840023846372874,0.2445863815714541,-0.019708001532916644
2025-05-06,NSC,-0.1269815916623408,-0.003661784287616543,0.38289341797527565,0.31198795858779227,2.0183998346082284,2025-03-31,2025-04-23,0.2941956730549329,0.2980835201024563,-0.4701653766656549,1.1504698004426355,0.978266136979429,0.22670930861451544,-0.5617297181052214,0.4713199673427313,-0.04520487538124507
2025-05-06,FIS,-0.15424049927560457,0.026347790839075902,0.13704581358609794,-0.009285763227846133,1.179832713754647,2025-03-31,2025-05-06,-0.07893003030702328,-0.16787455527737516,-0.3275068341306652,-0.049250008223484125,0.10976575651564735,0.43899290240049593,-0.677895536681663,0.04300045414049848,-0.3174475412705823
2025-05-06,FE,0.03203442505378917,0.14542135686035906,0.200265604249668,0.014077590863601663,3.0961247712262274,2025-03-31,2025-04-30,0.006254343293954134,0.06902941857771583,0.23854121257863062,0.25925832704077106,0.1729239936807038,-0.04611717953250043,0.11592860961169926,0.15615158844190127,0.13604009902680025
2025-05-06,HOOD,1.0727969348659006,0.5,,,2.459952219288319,2025-03-31,2025-05-01,1.169850071883344,1.8096118299445476,1.9241256379090321,,,0.1149301501742862,3.3864277457178016,1.0195278940416592,2.2029778198797305
2025-05-06,ACN,-0.11896061713357686,0.054418572621917294,0.13474238805097524,0.005217707734859189,,2025-02-28,2025-03-20,-0.18518762343647144,-0.20046082949308752,-0.19406486435762432,-0.060490570234002956,0.1489730405037953,,-0.5275477514199068,-0.03519413136261065,-0.28137094139125873
2025-05-06,BSX,0.23922875505831964,0.20928423236514515,0.19751233111730646,0.022460463897389454,,2025-03-31,2025-05-01,-0.011237034191317719,-0.050710718401844046,0.5421304737775583,0.24582253894851272,0.19558544379271195,,0.9989023256113128,0.3278461521729276,0.6633742388921202
2025-05-06,FDS,-0.053385015196229624,0.045270127943290994,0.3250481898153016,-0.00821248662646451,1.0620384779745609,2025-02-28,2025-04-04,-0.08819971150714245,-0.38443999813875573,-0.2375544432272021,0.868188969467058,0.11266714892139698,0.4688125591421248,-0.24809255146214315,0.30302855857584443,0.02746800355685064
2025-05-06,C,0.0825931120461274,0.008739262128208969,,,10.27612441154757,2024-09-30,2024-11-07,0.327623434576076,0.45400892471570464,-0.41121368540972436,,,-1.8637368895420883,0.33138813366677394,-1.1374752874759064,-0.40304357690456627
2025-05-06,KLAC,0.019797967668822913,0.29798714314166697,,,2.7925834867141153,2025-03-31,2025-05-01,0.30740926084012843,0.7566306555591535,0.9638034870263981,,,0.03072441505929967,0.06378205595051402,0.4972639510428489,0.28052300349668147
2025-05-06,TEVA,-0.12581344902386116,0.1251948051948053,-0.011772853185595568,-0.10398064539338778,6.254606365159129,2024-09-30,2024-11-06,-0.006823821339950298,0.26923076923076916,0.1423888888974457,-0.7754751136861858,-0.14622325100094136,-0.8456880272237971,-0.556751593239095,-0.4062493757533696,-0.4815004844962323
2025-05-06,AZO,0.24527085410435356,0.024069180431009585,0.17883726061560543,-0.013756088241104608,,2025-02-15,2025-03-21,0.08694375797300258,-0.018980416437595737,-0.3383388182039974,0.15468944833006565,0.0976811112079938,,1.0246511704131838,-0.02865608622197932,0.4979975420956022
